date,strategy,cost_multiplier,turnover,solver_status,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-06-28,RawMean_HMMMPC,1.4815957937519428,7.89833045026174e-10,optimal,2.0959370544153243e-10,4.625353218494808e-11,0.2559805638770843,5.389468874807403e-10,1.164475105999343e-09,0.11111106282421422,2.4849810918678135e-09,0.475839211684405,0.15706915717004624
2013-07-05,RawMean_HMMMPC,1.4796073029546437,6.762161195660537e-10,optimal,2.921124928259405e-10,1.1216221617782272e-10,0.2559805637062956,6.390515773945462e-10,1.3374149642080605e-09,0.11111106289697631,2.6669631125944893e-09,0.4758392112020515,0.15706915714697228
2013-07-12,RawMean_HMMMPC,1.0189095615376955,4.5468951250766955e-09,optimal,3.6634244064076015e-22,7.477481078531773e-11,0.25598056825319054,4.260343849297953e-10,4.030734225859676e-22,0.11111106289697634,3.969743651385981e-22,0.47583921120205164,0.1570691571469723
2013-07-19,RawMean_HMMMPC,1.0186710949459188,2.270841852733087e-07,optimal,0.0,0.0,0.2559807953373758,0.0,0.0,0.11111101085887523,0.0,0.47583909128640534,0.1570691025173436
2013-07-26,RawMean_HMMMPC,1.0165992602042069,0.08664169570357598,optimal,5.214894767910734e-10,5.449395064702863e-10,0.34262248587258703,5.981653280070913e-10,6.070406268998245e-10,0.02446931515529923,7.376946999686808e-10,0.47583909241472083,0.1570691035480632
2013-08-02,RawMean_HMMMPC,1.0163976313963394,0.02446938628359694,optimal,0.0,0.0,0.34262245477339054,0.0,0.0,0.0,0.0,0.4758390553949493,0.18153848983166018
2013-08-09,RawMean_HMMMPC,1.0218414142007393,1.5517718276699722e-09,optimal,0.0,0.0,0.3426224542389246,9.624468019451212e-11,3.626867098724843e-10,5.321984282745688e-10,5.606420426036829e-10,0.4758390546586535,0.1815384895506501
2013-08-16,RawMean_HMMMPC,1.4810407215386352,1.2495058299132705e-09,optimal,1.531521557213321e-11,3.103645488136312e-11,0.3426224538059495,2.1122453006280685e-10,6.543474429525908e-10,9.153751714279835e-10,9.739788459844354e-10,0.4758390540348202,0.18153848935795266
2013-08-23,RawMean_HMMMPC,1.4927161573959624,1.0532965093629483e-09,optimal,5.742457748520388e-11,8.060835621653532e-11,0.3426224534383164,3.328007892120865e-10,9.037969082293414e-10,1.213636825023494e-09,1.2663066901140174e-09,0.47583905347916233,0.18153848922794713
2013-08-30,RawMean_HMMMPC,1.0101653529954606,4.633258544205061e-08,optimal,0.0,0.0,0.342622426555172,0.0,0.0,0.0,0.0,0.4758390998117477,0.18153847363308015
2013-09-06,RawMean_HMMMPC,1.010098794826147,2.2819398474257577e-09,optimal,0.0,0.0,0.3426224250762309,0.0,1.1078121427306874e-10,4.724293058600901e-10,4.1261301862922917e-10,0.47583910109786415,0.1815384728300815
2013-09-13,RawMean_HMMMPC,1.4044826474696008,1.3287001985386887e-09,optimal,0.0,3.1272479221254634e-11,0.34262242461634823,1.1981803451805773e-10,4.961828558901753e-10,8.534072990406446e-10,8.238430617533221e-10,0.47583910044808087,0.18153847261104727
2013-09-20,RawMean_HMMMPC,1.0172123187946376,6.21477926726818e-09,optimal,0.0,0.0,0.34262242124606757,0.0,0.0,9.548728350869379e-10,5.209364335469034e-10,0.47583910656139455,0.18153847071672863
2013-09-27,RawMean_HMMMPC,1.0190777627697514,1.2322577964673812e-09,optimal,0.0,6.087885872654358e-11,0.3426224208191158,1.1700548696305786e-10,4.3835543277093215e-10,1.2385999457991178e-09,8.532273970177208e-10,0.47583910594725753,0.18153847052555966
2013-10-04,RawMean_HMMMPC,1.4867159299445694,1.0457491249231588e-09,optimal,2.7524278841053662e-11,1.4259392267528006e-10,0.3426224204545016,2.3028597953619972e-10,7.752210947581141e-10,1.466279887979146e-09,1.1119109978843425e-09,0.47583910539675534,0.18153847039492688
2013-10-11,RawMean_HMMMPC,1.4853785604498373,8.851816036517087e-10,optimal,7.97134043084871e-11,2.1585696047047458e-10,0.3426224201433846,3.2997281398661915e-10,1.0397461612510477e-09,1.6565178745648121e-09,1.317190587461934e-09,0.47583910490143894,0.18153847031617867
2013-10-18,RawMean_HMMMPC,1.0237461318128052,7.641448726074563e-10,optimal,1.543726825815635e-10,3.0149027222553075e-10,0.34262241987242936,4.184376863088051e-10,1.2557892639527438e-09,1.7991833668101013e-09,1.4738694446346034e-09,0.4758391044458077,0.18153847027862036
2013-10-25,RawMean_HMMMPC,1.0071082506447429,6.989074656640269e-10,optimal,2.478401077116728e-10,3.911561616781074e-10,0.34262241962307405,4.892833387643374e-10,1.4525284507894366e-09,1.931155806404496e-09,1.5900862672980496e-09,0.47583910400557233,0.1815384702693035
2013-11-01,RawMean_HMMMPC,1.0071240614170027,6.161404652509783e-10,optimal,3.3816814524571177e-10,4.75284196619246e-10,0.34262241940983945,5.654583807437412e-10,1.6089628699739016e-09,2.007771248876195e-09,1.6969537212166473e-09,0.4758391036026664,0.18153847029489548
2013-11-08,RawMean_HMMMPC,1.0233114939003685,5.753355452384942e-10,optimal,3.929655224238143e-10,5.739375276408527e-10,0.34262241921846703,6.580784334525903e-10,1.755670166200389e-09,2.0424767432667684e-09,1.7952002168090434e-09,0.4758391032187033,0.18153847034450102
2013-11-15,RawMean_HMMMPC,1.0091735449860624,5.495126906661482e-10,optimal,4.461709749082609e-10,6.429503912331273e-10,0.3426224190421334,7.642786503302676e-10,1.8803970767458e-09,2.0836535081842737e-09,1.8812395473462825e-09,0.4758391028455243,0.1815384704136522
2013-11-22,RawMean_HMMMPC,1.0082776309817232,4.845010031629098e-10,optimal,5.067294098731642e-10,7.106646902588244e-10,0.3426224188965445,8.349815772101791e-10,2.0048330193871367e-09,2.1434509481522865e-09,1.886304683254608e-09,0.47583910250661227,0.1815384705098791
2013-11-29,RawMean_HMMMPC,1.0184752793235052,4.481239457452407e-10,optimal,5.579314780559757e-10,7.682052890233126e-10,0.34262241876915034,8.923736628343428e-10,2.1009448317599332e-09,2.1986253530115595e-09,1.9023503111523847e-09,0.47583910218588243,0.1815384706245364
