decision_date,effective_date,selected_candidate,solver_status,turnover,transaction_cost,effective_alpha,regime,prob_calm,prob_transition,prob_stress,gamma,base_alpha,turnover_cap,stress_multiplier,score,selector_reason,selection_observations,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,selection_ann_return,selection_sharpe,selection_active_return,selection_information_ratio,selection_drawdown_improvement,candidate
2022-12-23,2022-12-27,g5_a100_cap25_s1,optimal,2.1658074892418575e-10,3.239992810499106e-13,0.8008823435477559,transition,0.010962368156878502,0.9861262316572998,0.0029114001858217002,5.0,1.0,0.25,1.0,0.6674966118807225,rolling_score,756,2.888078843469353e-11,0.5868461992399254,2.934527358733156e-11,2.2312414991776833e-11,2.4157670368196854e-11,0.12549562277618054,0.2876581778438799,1.0753749500789909e-11,2.4564249774989462e-11,0.13430508192503732,0.51128362127523,0.026956117959072455,0.24038351787452275,0.040982316916923445,g5_a100_cap25_s1
2022-12-30,2023-01-03,g5_a100_cap25_s1,optimal,2.210269587740887e-10,3.306554917705135e-13,0.8008818036336636,transition,0.010886443527242003,0.9862347007576807,0.002878855715077301,5.0,1.0,0.25,1.0,0.6550207629127789,rolling_score,756,9.086000712834107e-12,0.5895810780906814,8.309627836178332e-12,6.4211072263268905e-12,5.549060776215193e-12,0.12443795255392634,0.285980969319209,9.673543191813537e-13,5.850132425517125e-12,0.1320131919506815,0.5020944577685652,0.026395014119737364,0.2349723234180009,0.040982316916923334,g5_a100_cap25_s1
2023-01-06,2023-01-09,g5_a100_cap10_s1,optimal,2.0480509937980147e-11,3.0637940600962354e-14,0.8009060617921687,transition,0.010934350372657501,0.9862194089998695,0.0028462406274730005,5.0,1.0,0.1,1.0,0.6229585636310968,rolling_score,756,3.678074777060342e-12,0.5874338934719262,3.4632494217248934e-12,2.9297076968391526e-12,2.6531341108973904e-12,0.1259007866194884,0.28666531989166966,1.4262535115486578e-12,2.7652647022925474e-12,0.13246558255376906,0.5027628830563957,0.020430530170901105,0.18368661516870913,0.039066494436100996,g5_a100_cap10_s1
2023-01-13,2023-01-17,g5_a100_cap10_s1,optimal,0.06227597570527426,9.30310480137744e-05,0.8017608943997714,transition,0.015091699179507001,0.9821139776290929,0.0027943231914000005,5.0,1.0,0.1,1.0,0.5869143071565223,rolling_score,756,7.123908036214205e-13,0.5318999801447284,6.509432725500945e-13,5.356197717504464e-13,4.946992554247249e-13,0.12226093634143488,0.28356310780424143,0.062275975706676166,5.254051477666967e-13,0.13073284114394723,0.49630333957032513,0.015150091856897727,0.13612702426746606,0.039066494436100885,g5_a100_cap10_s1
2023-01-20,2023-01-23,g5_a100_cap25_s1,optimal,0.0670159870491203,0.00010025605124814297,0.8009052047081191,transition,0.0107719494368019,0.9864520834982172,0.0027759670649808,5.0,1.0,0.25,1.0,0.5221550414624277,rolling_score,756,1.3437556414638133e-13,0.4730897851764966,1.2030940933041303e-13,9.510409478213963e-14,9.098173783423375e-14,0.11991906578915554,0.2778236311862246,0.1291675178475863,9.620373024958953e-14,0.11876028081380574,0.45063679567116127,0.011810361880070739,0.10437543623396608,0.040982316916923334,g5_a100_cap25_s1
2023-01-27,2023-01-30,g5_a100_cap25_s1,optimal,0.03288342863395237,4.6898935414999125e-05,0.8289255423576752,transition,0.1499132938037999,0.8477375586337896,0.0023491475624105,5.0,1.0,0.25,1.0,0.46308963592397717,rolling_score,756,2.5563590051852428e-14,0.44320398762660274,2.3060958062778387e-14,1.7600649536370106e-14,1.7084896657566083e-14,0.12008233751294718,0.27592375788242846,0.1607899169779196,1.8684606081844647e-14,0.11881748663637759,0.4509723748717012,0.001079803827668091,0.009525764648503134,0.040982316916923556,g5_a100_cap25_s1
2023-02-03,2023-02-06,g5_a100_cap25_s1,optimal,0.04233866277871099,5.9630859394847396e-05,0.8360712633534921,transition,0.1853825427626162,0.8123835790173146,0.0022338782200691,5.0,1.0,0.25,1.0,0.31918098818852736,rolling_score,756,5.147353867485944e-11,0.38766578412056013,1.5954160587711855e-11,3.194387027369556e-11,1.9636505739664175e-11,0.12456515831760095,0.28007692505762066,0.20769213235555353,2.9656769969841816e-11,0.10229094075042044,0.3884693038720921,-0.013681647031878538,-0.12018092289336539,0.040982316916923334,g5_a100_cap25_s1
2023-02-10,2023-02-13,g5_a100_cap25_s1,optimal,9.729989556884469e-11,9.836996741803192e-14,0.9955966046066842,calm,0.9780219804255684,0.0219607051779218,1.7314396509813685e-05,5.0,1.0,0.25,1.0,0.36386023216172503,rolling_score,756,1.3753587511233687e-11,0.3999144178817756,6.629404532626496e-12,9.874833451975881e-12,7.354603981708894e-12,0.12172963665578614,0.2745033276003193,0.20385261781518443,9.321991445289988e-12,0.103372281952959,0.3918511323018027,-0.00619878086975389,-0.054351714845271064,0.04098231691692378,g5_a100_cap25_s1
2023-02-17,2023-02-21,g5_a100_cap25_s1,optimal,3.241525364903769e-11,3.26938258029218e-14,0.9965622297693889,calm,0.9828131846825813,0.017185910501580002,9.048158387411413e-07,5.0,1.0,0.25,1.0,0.25929095058912804,rolling_score,756,4.030237965815532e-12,0.38291225794860045,2.531836544145493e-12,3.2468138084393725e-12,2.684245749512844e-12,0.12565597509495613,0.2838181567936977,0.20761361014710966,3.1429470686961494e-12,0.08927776596131687,0.3383121401441655,-0.015549959397388754,-0.13616678487147385,0.043636287922197536,g5_a100_cap25_s1
2023-02-24,2023-02-27,g5_a100_cap25_s1,optimal,9.084940645279545e-12,1.3562782241281453e-14,0.8021631428357822,transition,0.0169572179753305,0.9803132247818164,0.0027295572428532,5.0,1.0,0.25,1.0,0.3780233460688875,rolling_score,756,1.533818658559755e-12,0.3891731725787936,1.1283336674524967e-12,1.3091735674225926e-12,1.166836540137242e-12,0.12577611179211065,0.280018402783558,0.20503231283912157,1.2780533671003322e-12,0.11363037565856282,0.4326233903131446,-0.011025955876108981,-0.09657504569686093,0.04054590524470181,g5_a100_cap25_s1
2023-03-03,2023-03-06,g5_a100_cap25_s1,optimal,7.709659931955567e-09,9.288988678662773e-12,0.9177720098891002,calm,0.5914496679007178,0.40739939056363034,0.0011509415356519002,5.0,1.0,0.25,1.0,0.41946903765569016,rolling_score,756,5.499541873679066e-11,0.3966832605504176,1.2347358461176972e-10,1.0819367424177554e-10,1.3868699111191006e-10,0.1240925258351129,0.27542096252081927,0.20380325050389142,1.6440924789307926e-10,0.13074197455640713,0.5054889526009657,-0.016714645230979278,-0.14668127567505565,0.04054590524470192,g5_a100_cap25_s1
2023-03-10,2023-03-13,g5_a100_cap25_s1,optimal,3.3439561424572457e-10,4.991510538515701e-13,0.8029215305619672,transition,0.014607652809836301,0.9853923471901637,4.4734445173235783e-203,5.0,1.0,0.25,1.0,0.3699554687404203,rolling_score,756,2.0779945968601484e-11,0.3908887971427077,3.428399697954745e-11,1.715158859486264e-10,3.8930714714731354e-11,0.1265860026488959,0.2786882131492256,0.2038369867501813,4.3478985427553836e-11,0.12604689432881822,0.4998878223263631,-0.02413485425161118,-0.21250503836985082,0.022262468434799287,g5_a100_cap25_s1
2023-03-17,2023-03-20,g5_a100_cap25_s1,optimal,9.884605129053733e-11,1.4756748721059241e-13,0.8028391208998381,transition,0.014195604499190701,0.9858043955008093,5.839488198997161e-249,5.0,1.0,0.25,1.0,0.5353527848518094,rolling_score,756,7.1162499780969405e-12,0.3682214703719376,9.688765349211777e-12,1.8828689018016152e-10,1.156415620097042e-11,0.12981432411547,0.29298833247081224,0.20897587281285662,1.2267506441637996e-11,0.16388214535634393,0.7447695813731586,-0.037484306491390736,-0.33462376811583533,-0.0039911752815573465,g5_a100_cap25_s1
2023-03-24,2023-03-27,g5_a100_cap25_s1,optimal,0.03706330933174102,5.5301359882557096e-05,0.8031686767355445,transition,0.0158433836777224,0.9841566163222776,0.0,5.0,1.0,0.25,1.0,0.69910671605926,rolling_score,756,0.0,0.33564544032182236,0.0,0.0,0.0,0.16772415051152703,0.28658245031287183,0.21004795885377878,0.0,0.1873859895989647,0.8989209416468169,-0.03534043029768493,-0.3213367217498839,-0.0039911752815572354,g5_a100_cap25_s1
2023-03-31,2023-04-03,g5_a100_cap25_s1,optimal,0.004403051752850398,6.577466133223722e-06,0.8024629731898404,transition,0.012314865949202102,0.9876851340507979,0.0,5.0,1.0,0.25,1.0,0.6746252755316269,rolling_score,756,0.0,0.34400650137948374,0.0,0.0,0.0,0.16990757335790294,0.28021001353356095,0.20587591172905234,0.0,0.1779031887865956,0.8783329500867333,-0.03586390102626678,-0.32845299052584775,-0.003991175281557902,g5_a100_cap25_s1
2023-04-06,2023-04-10,g5_a100_cap25_s1,optimal,0.25000000000000006,0.00025238454299982634,0.996184731200278,calm,0.98092365600139,0.01907634399861,7.241983404311553e-144,5.0,1.0,0.25,1.0,0.7490497032681962,rolling_score,756,3.2771793570923423e-19,0.344112776198202,3.2770929551191303e-19,0.2500000000000001,3.2723225569477535e-19,0.1671013594434703,0.03176155900516818,0.20702430535315938,3.2749933411575595e-19,0.17678066102334022,0.8976644149852179,-0.02621970381404226,-0.23894156949175846,-0.003991175281558346,g5_a100_cap25_s1
2023-04-14,2023-04-17,g5_a100_cap25_s1,optimal,0.0334049558042985,3.3662212917860565e-05,0.996919533555809,calm,0.9845976677790448,0.0154023322209553,5.18e-321,5.0,1.0,0.25,1.0,0.6857309198897037,rolling_score,756,1.0097472517059802e-18,0.3145340122940986,1.0108289638600208e-18,0.28485322988148104,1.0080919846635313e-18,0.16420810988936074,0.030874047876778214,0.20553060005828153,1.0084842514932916e-18,0.15773165977185832,0.811175863205292,-0.02202508814313982,-0.20199022684268728,-0.003991175281558235,g5_a100_cap25_s1
2023-04-21,2023-04-24,g5_a100_cap25_s1,optimal,0.010019658928895225,1.0097555567287253e-05,0.9968902479038528,calm,0.9844512395192642,0.0155487604807358,2.5018687430267437e-269,5.0,1.0,0.25,1.0,0.7697995134846779,rolling_score,756,7.867708776234838e-19,0.3073234767941745,7.927032473747749e-19,0.28792438638772605,5.979422017774709e-19,0.17775636161107783,0.021273447279240867,0.20572232792778083,7.869273253530192e-19,0.17346676113308357,0.9003836549937645,-0.022837127921120536,-0.21077802343652954,-0.003991175281558124,g5_a100_cap25_s1
2023-04-28,2023-05-01,g5_a100_cap25_s1,optimal,4.225600526539869e-12,4.2667419999404655e-15,0.9961055028128105,calm,0.9805275140737596,0.0194724859219261,4.314400862799468e-12,5.0,1.0,0.25,1.0,0.7658970587616065,rolling_score,756,0.0,0.30803798504299834,0.0,0.28633866610563363,0.0,0.17987653301482864,0.02108966773096861,0.2046571481055708,0.0,0.16238497206289892,0.842859500094174,-0.01338785985485691,-0.12397011332655004,-0.0039911752815573465,g5_a100_cap25_s1
2023-05-05,2023-05-08,g5_a100_cap25_s1,optimal,0.040353146932332856,4.0523523384584565e-05,0.9983109708247655,calm,0.9915564290747243,0.008442870947099302,6.999781764026935e-07,5.0,1.0,0.25,1.0,0.7368519891946786,rolling_score,756,1.5705858337458203e-18,0.25576735088000546,1.5706255162496613e-18,0.2906409287685356,1.5690798554236983e-18,0.1828621980446703,0.02152754027766223,0.24920198202912636,1.5687019711755358e-18,0.1598009675281713,0.8288696032610783,-0.015960856995405486,-0.1487430594583875,-0.0039911752815575685,g5_a100_cap25_s1
2023-05-12,2023-05-15,g5_a100_cap25_s1,optimal,0.004392702820319818,4.4236597839614705e-06,0.9971810239973515,calm,0.9859054035081646,0.0140944704823213,1.2600951413222352e-07,5.0,1.0,0.25,1.0,0.7109800611493546,rolling_score,756,9.808845267080234e-09,0.25315484742394034,9.386958768049355e-09,0.2908945456788434,9.297216091001246e-09,0.18479222138603402,0.017378972798827018,0.2537793755649412,8.65439396854835e-09,0.15610598629319195,0.8116752505523235,-0.01744021135741577,-0.1630402259897592,-0.0039911752815573465,g5_a100_cap25_s1
2023-05-19,2023-05-22,g5_a100_cap25_s1,optimal,0.09404059029336974,9.537185945310617e-05,0.9907983896643352,calm,0.9858436713291985,7.334124823305948e-09,0.014156321336676702,5.0,1.0,0.25,1.0,0.7297586852715725,rolling_score,756,4.049117361919495e-09,0.17878225092538558,3.937806053866541e-09,0.3009625828699259,0.010156401760880403,0.2585498554375968,4.020026149870508e-09,0.251548893360136,3.6391257458214164e-09,0.15537354036497564,0.8094392012505931,-0.013704363475796694,-0.12918278183798387,-0.0039911752815577906,g5_a100_cap25_s1
2023-05-26,2023-05-30,g5_a100_cap25_s1,optimal,0.250000005785288,0.0002534994179437947,0.9909015297151649,calm,0.9860023472229628,8.93386470420667e-09,0.013997643843172501,5.0,1.0,0.25,1.0,0.6870195160108817,rolling_score,756,9.632921065323133e-10,0.0,9.507314393954779e-10,0.303151105647594,0.0887254062944879,0.4277126842574213,9.643237493503443e-10,0.18041080003491167,8.872377638431174e-10,0.14002810304792535,0.7300998038707981,-0.007338196553826587,-0.0695130461500734,-0.003991175281558235,g5_a100_cap25_s1
2023-06-02,2023-06-05,g5_a100_cap25_s1,optimal,2.362600622909763e-09,2.396517687183988e-12,0.9906687183761068,calm,0.9856441821145325,3.690367496408489e-12,0.014355817881777101,5.0,1.0,0.25,1.0,0.6429093270059123,rolling_score,756,3.6690743811472045e-10,1.043577207279635e-10,3.6120260483223725e-10,0.30682399547576644,0.08861286054746137,0.42277806525122275,3.6148712755219994e-10,0.18178507718482095,3.467736468036692e-10,0.13602299037380905,0.7085557198671041,-0.01121541066216226,-0.10654223811158416,-0.0039911752815575685,g5_a100_cap25_s1
2023-06-09,2023-06-12,g5_a100_cap25_s1,optimal,3.02710409314537e-09,3.071418345551936e-12,0.9904845479617872,calm,0.9853608425584122,6.640430023762737e-10,0.0146391567775449,5.0,1.0,0.25,1.0,0.6702697618149042,rolling_score,756,1.4071403012185948e-10,1.1598842715029371e-10,1.442748938044081e-10,0.31087856831485355,0.0880317841337865,0.41938915404355254,2.2724742804123646e-10,0.1817004928327042,4.6878524256516506e-11,0.1311006810195614,0.6843400004012178,-0.002310670412033311,-0.022125553675033775,-0.0039911752815572354,g5_a100_cap25_s1
2023-06-16,2023-06-20,g5_a100_cap25_s1,optimal,5.51277640881087e-10,5.594980022646278e-13,0.9903075428730221,calm,0.9850885274969557,2.057230121556129e-15,0.014911472503042101,5.0,1.0,0.25,1.0,0.7264760363230913,rolling_score,756,2.6458913573066677e-11,2.028508181516253e-11,2.656774984694167e-11,0.3124793831286865,0.08964209963389108,0.4180907200221319,4.373065479591682e-11,0.17978779709160383,6.644341977820953e-12,0.14673827715051657,0.7743341176688855,-0.008060474772917112,-0.07784613876931605,-0.0039911752815572354,g5_a100_cap25_s1
2023-06-23,2023-06-26,g5_a100_cap25_s1,optimal,0.2059098719590335,0.00020717231786634565,0.9960148105967641,calm,0.993868939379635,3.0039360934933257e-15,0.006131060620362002,5.0,1.0,0.25,1.0,0.7054042306250349,rolling_score,756,0.0,1.4712023982318913e-09,0.0,0.3100548789472918,0.29417693378138654,0.3957681770876449,0.0,7.376993124724833e-09,1.3354812815190032e-09,0.14370757194123063,0.7580970855451018,-0.00888052111340192,-0.08583284100257386,-0.0039911752815572354,g5_a100_cap25_s1
2023-06-30,2023-07-03,g5_a100_cap25_s1,optimal,0.24999980470771546,0.00025323508771006906,0.9915882576228879,calm,0.987058857881362,5.789472754515453e-15,0.0129411421186322,5.0,1.0,0.25,1.0,0.7657065579530515,rolling_score,756,1.8743629836184203e-09,3.1789677956577683e-09,1.8760498301195605e-09,0.31484489024878526,0.5463569781441322,0.13879811535454892,3.830343830574529e-09,5.257889407265348e-09,2.349197813543243e-10,0.15814673533344958,0.837112319811745,-0.012059133886571288,-0.1167220444832933,-0.0039911752815576795,g5_a100_cap25_s1
2023-07-07,2023-07-10,g5_a100_cap25_s1,optimal,0.139271951718517,0.00014008348907945808,0.9962124514081814,calm,0.994173002166417,2.2849739875878878e-14,0.0058269978335601,5.0,1.0,0.25,1.0,0.6788289378757053,rolling_score,756,1.701141076327403e-08,0.13927161923065745,2.4970381492035037e-08,0.3156442858657031,0.545083844118215,0.0,9.037164527727426e-08,7.454226507063683e-08,4.388972189313707e-08,0.14187198529153,0.7514168743276548,-0.012262721970106019,-0.11865954054875935,-0.003991175281557902,g5_a100_cap25_s1
2023-07-14,2023-07-17,g5_a100_cap25_s1,optimal,1.645676177628492e-07,1.6551382971617226e-10,0.9962627047895518,calm,0.9942503150608486,2.1366332035196183e-16,0.0057496849391510995,5.0,1.0,0.25,1.0,0.7032472373603738,rolling_score,756,1.0332596303727953e-08,0.13718302377912237,1.1969975742164911e-08,0.31538965342690073,0.5474272297691768,6.776092665578126e-09,2.5622937287868618e-08,2.2300501230621292e-08,1.6022697017283893e-08,0.1499222443776409,0.7938163616846409,-0.015296045522072815,-0.14844589246971956,-0.0039911752815577906,g5_a100_cap25_s1
2023-07-21,2023-07-24,g5_a100_cap25_s1,optimal,5.0859396923190625e-08,5.1333261582224284e-11,0.9939438521294885,calm,0.9906828494299822,3.5202507091305253e-16,0.009317150570017398,5.0,1.0,0.25,1.0,0.6530746249198758,rolling_score,756,5.734096420087344e-09,0.14086119640636668,6.247541209896964e-09,0.3156054595486312,0.5435333010651722,4.804316796390012e-09,9.950808422698122e-09,9.107078398131637e-09,7.135988685775049e-09,0.14215791316762183,0.7530091275424078,-0.016900314729496047,-0.1638379921782654,-0.003991175281558013,g5_a100_cap25_s1
2023-07-28,2023-07-31,g5_a100_cap25_s1,optimal,2.3022894005783544e-08,2.3233512203867653e-11,0.9940536655070263,calm,0.9908517930877326,6.284819167850193e-17,0.009148206912267202,5.0,1.0,0.25,1.0,0.6836704491784016,rolling_score,756,2.8942361855060434e-09,0.14204028174188443,3.000134127852052e-09,0.3142414791602157,0.5437182196419064,2.627599112507679e-09,3.931643771774778e-09,3.743742926675291e-09,3.258637488286859e-09,0.1438849852051285,0.7621981440557718,-0.013249005006488734,-0.12857752143039736,-0.003991175281558013,g5_a100_cap25_s1
2023-08-04,2023-08-07,g5_a100_cap25_s1,optimal,1.2281105092325769e-08,1.2392049888437383e-11,0.9941280432885156,calm,0.9909662204433194,7.95385448985134e-13,0.0090337795558852,5.0,1.0,0.25,1.0,0.5646091936056814,rolling_score,756,1.1344620452202103e-09,0.1474109764609906,1.1641850554426631e-09,0.3164944314966577,0.536094584802119,1.0790308126656923e-09,1.3305537212332865e-09,1.3120857692278202e-09,1.219915148894099e-09,0.12906447503747343,0.6824623263192016,-0.019937513541205903,-0.19344857334718663,-0.0039911752815573465,g5_a100_cap25_s1
2023-08-11,2023-08-14,g5_a100_cap25_s1,optimal,4.598394482752567e-09,4.701769220132981e-12,0.9910077496489013,calm,0.9550387863118606,0.0449611967693153,1.6918824084745492e-08,5.0,1.0,0.25,1.0,0.5641073550078386,rolling_score,756,4.3343429373911347e-10,0.15344517498278512,4.421748918947094e-10,0.320442214541814,0.5261126077644521,4.246666245300131e-10,4.795986544262711e-10,4.799932545999757e-10,4.51080969212087e-10,0.12390317392382677,0.6549352901503568,-0.0153223539542524,-0.14896137735444956,-0.00399117528155668,g5_a100_cap25_s1
2023-08-18,2023-08-21,g5_a100_cap25_s1,optimal,1.6904652797521613e-09,1.7052191845580653e-12,0.9943269838990239,calm,0.9912722784210528,6.500754624985851e-09,0.0087277150781927,5.0,1.0,0.25,1.0,0.5063857149276502,rolling_score,756,1.6244104343722609e-10,0.15401412225863467,1.638710555160491e-10,0.3176545151719434,0.5283313615728209,1.6053812243564515e-10,1.7263334042849012e-10,1.7281262159095557e-10,1.6430484403978532e-10,0.11370132464205907,0.6010840283352752,-0.015974912723741994,-0.1553745291697683,-0.003991175281557902,g5_a100_cap25_s1
2023-08-25,2023-08-28,g5_a100_cap25_s1,optimal,0.05368076863183453,5.414327631247375e-05,0.9943996704960943,calm,0.9913841084499294,8.089331032907017e-12,0.0086158915419813,5.0,1.0,0.25,1.0,0.5290573887717129,rolling_score,756,3.8836163121142966e-11,0.09659589346444436,3.579731566044324e-11,0.36883128619337,0.5345728201359723,3.006941047474813e-11,3.1683472266648555e-11,3.809637680631786e-11,3.173059087484927e-11,0.11550170310217389,0.6090071526984486,-0.013470116220265383,-0.1310271379849281,-0.0039911752815573465,g5_a100_cap25_s1
2023-09-01,2023-09-05,g5_a100_cap25_s1,optimal,0.027918418162064786,2.8155681986811934e-05,0.994475994836441,calm,0.9915015305176016,2.895509242815902e-17,0.0084984694823985,5.0,1.0,0.25,1.0,0.5591964023736178,rolling_score,756,7.015332551152059e-12,0.06876449399314831,6.258224748125364e-12,0.3918257497952591,0.5394097561761418,4.930596336893889e-12,5.1802037109245346e-12,6.58250439564621e-12,5.483902647847231e-12,0.12116654935359761,0.6382542219935885,-0.013314179535623222,-0.1295769606412268,-0.0039911752815574575,g5_a100_cap25_s1
2023-09-08,2023-09-11,g5_a100_cap25_s1,optimal,2.2566376990363128e-11,2.2756043911525597e-14,0.9945368501639302,calm,0.9915951540983505,5.202130698609383e-15,0.008404845901644201,5.0,1.0,0.25,1.0,0.5525744591871539,rolling_score,756,2.4289720851861152e-12,0.07124359705176118,2.288574627303855e-12,0.38851496050610523,0.5402414424288299,2.0140614579424736e-12,2.083223208740572e-12,2.356858843304139e-12,2.1321207056873187e-12,0.12009601720363361,0.6356262429608249,-0.014002145322246605,-0.1361220420923605,-0.0039911752815574575,g5_a100_cap25_s1
2023-09-15,2023-09-18,g5_a100_cap25_s1,optimal,0.015992421073984693,1.6124925116346095e-05,0.994614472246794,calm,0.9917145726873718,5.054439814132934e-15,0.0082854273126231,5.0,1.0,0.25,1.0,0.5050211447032491,rolling_score,756,4.388640573969555e-13,0.0562687509273617,4.1717700250136967e-13,0.40787662485688475,0.5358546242133562,3.536080304342122e-13,3.7847308026771486e-13,4.246435826658359e-13,3.846753817582999e-13,0.11710429297012848,0.622678717372146,-0.019895309289450963,-0.19317069449440316,-0.0039911752815574575,g5_a100_cap25_s1
2023-09-22,2023-09-25,g5_a100_cap25_s1,optimal,1.5018720597037682e-12,1.5141444173389615e-15,0.994688639283969,calm,0.9918284980576467,2.567699968999714e-07,0.008171245172356302,5.0,1.0,0.25,1.0,0.5038360603507855,rolling_score,756,1.5509864727902552e-13,0.05644515584749137,1.5124552791323758e-13,0.407297259716372,0.5362575844352512,1.3873674516212146e-13,1.4415139400728202e-13,1.544241538576452e-13,1.4182791540931422e-13,0.11725501099392033,0.6229770496362981,-0.020115615669900395,-0.19577770413369538,-0.00399117528155668,g5_a100_cap25_s1
2023-09-29,2023-10-02,g5_a100_cap25_s1,optimal,5.483305745658571e-13,5.504768958517147e-16,0.9974612239650761,calm,0.9960636837675865,4.4065591433017814e-05,0.0038922506409805003,5.0,1.0,0.25,1.0,0.48168064883794454,rolling_score,756,5.608035441369769e-14,0.057272258114091375,5.473839434644976e-14,0.4066829559206281,0.5360447859649572,5.2030258323018306e-14,5.163566987231048e-14,5.5514420663018375e-14,5.3237193968911695e-14,0.11045832839496095,0.5875934636690194,-0.017870586613772284,-0.17393241327824221,-0.00399117528155668,g5_a100_cap25_s1
2023-10-06,2023-10-09,g5_a100_cap25_s1,optimal,1.7260759524166184e-13,3.415933455256435e-16,0.3675758295560335,stress,0.005235894458794801,0.031494440350704304,0.963269665190501,5.0,1.0,0.25,1.0,0.5051999335979916,rolling_score,756,2.4760969591886483e-14,0.05385278966330929,2.4446263566175096e-14,0.4008017027911206,0.5453455075454255,2.3447926969555347e-14,2.3186256802003516e-14,2.4748176726339806e-14,2.4104611041387546e-14,0.10771708813111247,0.5732328615560761,-0.011443540140903078,-0.11136792846011175,-0.0039911752815572354,g5_a100_cap25_s1
2023-10-13,2023-10-16,g5_a100_cap25_s1,optimal,7.859363554455007e-14,1.5577181984797197e-16,0.3662087691193372,stress,1.232894750432211e-09,0.036019485151012304,0.9639805136160929,5.0,1.0,0.25,1.0,0.4522810828772117,rolling_score,756,1.0928954589534239e-14,0.05585239564627707,1.0956177528738716e-14,0.40160256440459097,0.5425450399490663,1.0908706339004486e-14,1.0720044185671631e-14,1.1597564684106367e-14,1.0531312888557054e-14,0.09845624165715883,0.5248438830835578,-0.012225671879333013,-0.11878195038861555,-0.003991175281558568,g5_a100_cap25_s1
2023-10-20,2023-10-23,g5_a100_cap25_s1,optimal,4.1627569631461695e-14,6.141904201762019e-17,0.8064373961753873,transition,0.0626611675725613,0.9237947494516056,0.0135440829758331,5.0,1.0,0.25,1.0,0.4397054814710883,rolling_score,756,4.054520145903593e-15,0.05781430722917783,4.059541476818718e-15,0.4002551568658291,0.5419305359049689,4.137302040197557e-15,4.0311136539367996e-15,4.2279074143735515e-15,3.9364195909459604e-15,0.09793104253400764,0.521373849230354,-0.01377086027827214,-0.13381992727621947,-0.0039911752815576795,g5_a100_cap25_s1
2023-10-27,2023-10-30,g5_a100_cap25_s1,optimal,4.141719947192347e-11,8.204873784695594e-14,0.367072439743807,stress,2.2646246260932217e-07,0.037938427873791904,0.9620613456637455,5.0,1.0,0.25,1.0,0.41319103368991633,rolling_score,756,0.0,0.05543279238587226,0.0,0.3999258913777332,0.5446413162363944,0.0,0.0,0.0,0.0,0.09294827911516768,0.49457338152546704,-0.013728606164752879,-0.13331614803452804,-0.003991175281558124,g5_a100_cap25_s1
2023-11-03,2023-11-06,g5_a100_cap25_s1,optimal,6.589148302609865e-13,9.738090326969227e-16,0.805839360485439,transition,0.05620908667870291,0.9317854536539603,0.012005459667336803,5.0,1.0,0.25,1.0,0.621975729881996,rolling_score,756,0.0,0.05362723209456082,0.0,0.39796052674890176,0.5484122411561994,0.0,0.0,0.0,3.381064135475995e-13,0.12466513826247083,0.6654068111375439,-0.007270502609475401,-0.07072849936090868,-0.003991175281556791,g5_a100_cap25_s1
2023-11-10,2023-11-13,g5_a100_cap25_s1,optimal,0.19948335293631106,0.00020152523280411556,0.9933467251636295,calm,0.9897640720161542,1.7411806509467255e-07,0.010235753865780703,5.0,1.0,0.25,1.0,0.6525784368459018,rolling_score,756,0.0,4.719165016348029e-09,0.0,0.2421112001340101,0.5999999878880358,0.0,0.0,0.0,0.15788880725878915,0.11404549153895704,0.610160867492783,0.007202159966689728,0.0715298142799322,-0.003991175281557124,g5_a100_cap25_s1
2023-11-17,2023-11-20,g5_a100_cap25_s1,optimal,0.003230504555112303,3.2817085033443065e-06,0.9936599369631383,calm,0.9682997495261134,0.03170022171369901,2.8760187591872075e-08,5.0,1.0,0.25,1.0,0.6564325437260352,rolling_score,756,0.0,0.0,0.0,0.24031217322112894,0.5999890029387043,0.0,0.0,0.0,0.15969882384016665,0.11313682150225257,0.6046704014524785,0.008732354952738525,0.08724027165078295,-0.0039911752815575685,g5_a100_cap25_s1
2023-11-24,2023-11-27,g5_a100_cap25_s1,optimal,0.015824571692614652,1.598040472903499e-05,0.9935991017235245,calm,0.9901524641900372,6.346148560960079e-16,0.0098475358099622,5.0,1.0,0.25,1.0,0.7268326956850988,rolling_score,756,3.2232376315024867e-18,3.2231858230414304e-18,3.223241631930274e-18,0.22470079376260602,0.6,3.2231553552638772e-18,3.2231642711109324e-18,3.22315135984014e-18,0.175299206237394,0.12517485940026107,0.6695851522487448,0.009655562320088951,0.0963377377210239,-0.0039911752815572354,g5_a100_cap25_s1
2023-12-01,2023-12-04,g5_a100_cap25_s1,optimal,0.003263139066429245,3.2869579468025537e-06,0.9952554053236867,calm,0.9927006235749024,4.3375047412891633e-16,0.007299376425097202,5.0,1.0,0.25,1.0,0.7315187260974109,rolling_score,756,0.0,0.0,0.0,0.22381856442464507,0.6000000000000001,0.0,0.0,0.0,0.17618143557535498,0.12508903755274714,0.6691527040176215,0.010441975514255136,0.105201868358782,-0.0039911752815574575,g5_a100_cap25_s1
